"","res_id","wave","east","hate_violence_means","hate_pol_message","hate_prevent_settlement","hate_polcondemn","hate_justified","MateComp.cont","JobComp.cont","LifeSatis.cont","pop_15_44_muni_gendergap_2015","age","singdivsep","age_group","gender","state","citizenship","marital","religion","eduyrs","occupation","income","household_size","self_econ","distance_ref","settle_ref","lrscale","afd","muslim_ind","afd_ind","contact_ind","refugee_ind","list","treatment_list","outcome_list","ref_integrating","ref_citizenship","ref_reduce","ref_moredone","ref_cultgiveup","ref_economy","ref_crime","ref_terror","ref_loc_services","ref_loc_economy","ref_loc_crime","ref_loc_culture","ref_loc_islam","ref_loc_schools","ref_loc_housing","ref_loc_wayoflife","women_role"
"11028","473113845",4,1,1,1,1,1,1,1,1,7,1.14563106796116,53,0,"50-59","Male","Brandenburg",1,"Married","Protestant",16,"Civil servant","3,500 to below 4,000 <80>","2","7","6-10 kilometers","1 <96> 49",6,10,0.25,0.333333333333333,0.166666666666667,0.25,NA,NA,NA,2,1,1,1,3,1,3,2,1,3,2,2,1,3,3,1,3
"11030","417061546",4,1,1,1,1,1,1,1,1,8,0.995765275257108,31,0,"30-39","Male","Brandenburg",1,"With partner, living together","No, I don't feel close to any religion",19,"Employee in low / medium position","4,000 to below 4,500 <80>","2","7","3-5 kilometers","1 <96> 49",5,0,0.375,0,0.333333333333333,0.25,NA,NA,NA,2,1,1,1,3,1,1,3,3,1,1,2,1,3,3,4,1
"11035","447525842",4,1,2,2,1,1,2,1,2,7,1.18830727396329,42,0,"40-49","Female","Brandenburg",1,"Married","No, I don't feel close to any religion",15,"Senior civil servant <96> highest level","4,000 to below 4,500 <80>","3","7","Less than 3 kilometer","50 <96> 249",6,0,0.75,0.666666666666667,0.5,0.75,NA,NA,NA,3,3,4,3,2,2,4,4,3,2,3,2,2,4,4,3,2
"11037","404784145",4,1,1,1,1,2,1,2,2,8,1.4125636672326,42,0,"40-49","Female","Brandenburg",1,"Married","No, I don't feel close to any religion",16,"Employee in low / medium position","3,000 to below 3,500 <80>","3","5","Less than 3 kilometer","500 <96> 999",2,0,0.625,0.333333333333333,0.5,0.625,NA,NA,NA,3,2,3,3,2,3,3,2,2,4,3,2,3,4,3,3,2
"11042","493687940",4,1,1,1,1,2,1,1,1,6,0.877916807575245,60,1,"50-59","Male","Brandenburg",1,"Single, without partner","No, I don't feel close to any religion",22,"Self-employed / freelancer","1,000 to below 1,500 <80>","1","5","Don't know","50 <96> 249",2,0,0.375,0,0,0.125,NA,NA,NA,2,2,2,2,3,2,2,2,3,2,2,2,2,4,3,2,2
"11043","407606847",4,1,1,1,1,1,1,1,2,9,0.877916807575245,39,0,"30-39","Female","Brandenburg",1,"Married","Protestant Free Church",14,"Employee in low / medium position","4,500 to below 5,000 <80>","5","7","Less than 3 kilometer","50 <96> 249",5,0,0.75,0,0.833333333333333,0.75,NA,NA,NA,3,4,3,2,3,2,3,3,2,2,3,2,2,3,2,3,3
"11046","411714848",4,1,1,1,1,1,1,1,1,6,1.17277856135402,62,0,"60 and older","Male","Brandenburg",1,"Widowed","No, I don't feel close to any religion",18,"Retired","2,000 to below 2,500 <80>","1","6","21-50 kilometers","1 <96> 49",5,2,0.125,0,0.166666666666667,0.5,NA,NA,NA,2,3,2,1,3,2,3,3,3,2,3,2,2,2,2,3,2
"11047","433687948",4,1,1,1,1,1,1,1,1,2,0.977711738484398,40,0,"30-39","Male","Brandenburg",1,"With partner, living together","No, I don't feel close to any religion",22,"Senior civil servant <96> highest level","5,000 or more <80>","3","7","Less than 3 kilometer","1 <96> 49",2,0,0.125,0,0.333333333333333,0,NA,NA,NA,2,1,1,1,2,2,1,1,2,2,1,2,2,3,2,3,3
"11052","447429041",4,1,1,1,1,1,2,1,1,7,1.00673052032099,72,0,"60 and older","Male","Brandenburg",1,"Married","No, I don't feel close to any religion",25,"Retired","5,000 or more <80>","2","5","Less than 3 kilometer","1 <96> 49",3,20,0.625,0.666666666666667,0.5,0.75,NA,NA,NA,3,1,3,3,4,2,3,3,4,2,2,3,3,3,3,2,2
"11054","437489846",4,1,1,1,1,2,1,1,1,8,1.21182266009852,36,1,"30-39","Female","Brandenburg",1,"Single, without partner","No answer",19,"Skilled worker","1,500 to below 2,000 <80>","1","7","More than 50 kilometer","50 <96> 249",3,0,0,0,0.5,0.125,NA,NA,NA,2,3,2,2,2,2,2,2,3,4,1,2,1,3,1,2,1
"11058","411017340",4,1,1,1,1,1,1,1,2,8,1.05263157894737,67,0,"60 and older","Male","Brandenburg",1,"Married","Protestant",16,"Retired","3,500 to below 4,000 <80>","2","8","6-10 kilometers","There are no refugees in my town",6,3,0.625,0.333333333333333,0.166666666666667,0.625,NA,NA,NA,3,2,3,2,3,2,3,3,2,2,2,2,1,3,1,2,2
"11061","431326741",4,1,1,1,1,1,1,1,1,10,1.11218487394958,39,0,"30-39","Male","Brandenburg",1,"With partner, living together","No, I don't feel close to any religion",19,"Homemaker","2,000 to below 2,500 <80>","3","6","21-50 kilometers","250 <96> 499",4,0,0.25,0.333333333333333,0.333333333333333,0.25,NA,NA,NA,2,1,1,1,3,1,2,3,1,1,2,1,4,4,4,3,1
"11062","473231648",4,1,1,4,4,1,4,3,3,6,1.11218487394958,48,0,"40-49","Female","Brandenburg",1,"Married","No, I don't feel close to any religion",10,"Skilled worker","1,500 to below 2,000 <80>","2","5","Don't know","50 <96> 249",5,0,0.625,0,0,0.625,NA,NA,NA,2,2,3,3,3,2,3,3,2,3,2,3,2,2,2,2,3
"11064","433354447",4,1,1,1,1,1,1,1,1,5,1.12764857881137,56,0,"50-59","Male","Brandenburg",1,"Widowed","No, I don't feel close to any religion",16,"Self-employed / freelancer","1,000 to below 1,500 <80>","2","3","21-50 kilometers","250 <96> 499",2,0,0.5,0,0.5,0.25,NA,NA,NA,3,2,2,2,3,2,2,2,3,2,2,2,2,3,1,2,1
"11067","433158840",4,1,1,1,1,2,1,2,2,3,1.12764857881137,60,0,"50-59","Male","Brandenburg",1,"Married","Protestant",15,"Retired","2,000 to below 2,500 <80>","2","7","21-50 kilometers","250 <96> 499",3,1,0.5,0,0.666666666666667,0.375,NA,NA,NA,2,2,2,2,4,2,3,3,2,2,3,2,2,4,2,2,2
"11072","443709249",4,1,2,2,2,2,2,2,2,7,1.12764857881137,49,0,"40-49","Male","Brandenburg",1,"Married","Protestant",13,"Employee in high position","1,500 to below 2,000 <80>","3","6","3-5 kilometers","1000 and more",2,3,0.5,0.666666666666667,0.833333333333333,0.625,NA,NA,NA,3,3,2,3,3,2,3,2,3,2,2,2,3,3,3,3,2
"11076","493613648",4,1,1,1,1,2,2,2,2,7,1.21942446043165,43,1,"40-49","Male","Brandenburg",1,"Single, without partner","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",7,"Self-employed / freelancer","1,000 to below 1,500 <80>","1","6","21-50 kilometers","50 <96> 249",3,0,0.5,0,0.333333333333333,0.25,NA,NA,NA,2,2,2,2,3,2,3,2,4,2,2,2,2,4,3,3,1
"11080","491716041",4,1,2,3,3,2,3,3,3,8,1.16244198500536,27,0,"18-29","Male","Brandenburg",1,"With partner, not living together","No, I don't feel close to any religion",16,"Employee in low / medium position","2,500 to below 3,000 <80>","2","7","21-50 kilometers","250 <96> 499",8,9,0.875,0.333333333333333,0.5,1,NA,NA,NA,4,4,4,3,3,4,3,4,3,4,3,3,3,3,3,3,2
"11084","427895644",4,1,2,1,1,2,1,2,3,8,1.02685512367491,57,1,"50-59","Male","Brandenburg",1,"Divorced / separated","No, I don't feel close to any religion",18,"Employee in high position","2,000 to below 2,500 <80>","1","7","Less than 3 kilometer","50 <96> 249",6,0,0.875,0.666666666666667,0.5,1,NA,NA,NA,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3
"11085","414669245",4,1,2,2,2,2,2,1,2,8,1.02685512367491,55,0,"50-59","Female","Brandenburg",1,"Married","No, I don't feel close to any religion",12,"Employee in low / medium position","3,500 to below 4,000 <80>","2","5","Don't know","50 <96> 249",7,70,0.875,1,0.166666666666667,0.875,NA,NA,NA,1,3,4,4,3,4,3,4,3,4,3,3,2,4,3,2,2
"11093","454298943",4,1,1,1,1,1,1,2,2,8,1.12770339855819,65,0,"60 and older","Male","Brandenburg",1,"Married","Protestant",9,"Employee in low / medium position","3,000 to below 3,500 <80>","2","6","21-50 kilometers","1000 and more",3,1,0.875,0,0.166666666666667,0.875,NA,NA,NA,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3
"11097","433065840",4,1,2,3,2,2,2,3,3,3,1.10630984532286,73,0,"60 and older","Female","Brandenburg",1,"With partner, living together","No, I don't feel close to any religion",15,"Retired","1,500 to below 2,000 <80>","2","3","6-10 kilometers","1 <96> 49",4,0,0.5,0.333333333333333,0,0.875,NA,NA,NA,3,4,3,4,2,3,3,3,4,3,4,3,2,2,4,3,2
"11100","417571042",4,1,1,1,1,1,1,1,4,8,1.0597637248089,53,1,"50-59","Female","Brandenburg",1,"Divorced / separated","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",12,"Skilled worker","1,000 to below 1,500 <80>","1","5","Less than 3 kilometer","1 <96> 49",4,7,0.75,1,0.833333333333333,0.625,NA,NA,NA,4,1,4,4,1,2,4,3,3,4,4,2,2,4,1,4,1
"11101","483994943",4,1,3,2,2,3,2,2,3,5,1.04514073287307,66,0,"60 and older","Female","Brandenburg",1,"Married","Protestant Free Church",13,"Retired","1,500 to below 2,000 <80>","2","4","Less than 3 kilometer","1 <96> 49",5,1,0.875,0,0.333333333333333,0.875,NA,NA,NA,3,2,3,4,3,3,4,3,3,2,3,3,3,3,2,3,3
"11110","403477946",4,1,1,1,1,2,1,1,2,8,1.11832865168539,42,0,"40-49","Male","Brandenburg",1,"With partner, living together","No, I don't feel close to any religion",13,"Skilled worker","2,000 to below 2,500 <80>","3","4","Less than 3 kilometer","500 <96> 999",5,0,0.5,0.333333333333333,0.333333333333333,0.875,NA,NA,NA,4,2,4,4,3,3,4,4,2,4,4,4,3,4,2,3,2
"11112","421197248",4,1,3,1,2,2,4,1,3,6,1.06201349247535,20,1,"18-29","Female","Brandenburg",1,"Single, without partner","No, I don't feel close to any religion",15,"In schooling / vocational training, student","500 to below 1,000 <80>","1","4","11-20 kilometers","500 <96> 999",5,0,0.375,0.333333333333333,0.333333333333333,0.75,NA,NA,NA,3,2,3,3,3,1,4,3,3,1,4,3,3,3,3,3,2
"11116","487680248",4,1,1,1,2,2,2,4,3,2,1.15452755905512,33,0,"30-39","Male","Brandenburg",1,"With partner, living together","No, I don't feel close to any religion",13,"Skilled worker","2,500 to below 3,000 <80>","4","7","6-10 kilometers","50 <96> 249",1,2,0.75,0,0.333333333333333,1,NA,NA,NA,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3
"11117","481197941",4,1,2,1,1,2,3,3,3,3,1.15452755905512,28,1,"18-29","Male","Brandenburg",1,"Single, without partner","No, I don't feel close to any religion",5,"Unemployed / seeking work","below 500 <80>","2","2","Less than 3 kilometer","250 <96> 499",2,0,0.375,0.666666666666667,0,0.875,NA,NA,NA,3,2,3,3,3,3,3,3,4,3,3,2,2,4,4,3,2
"11122","404650647",4,1,1,1,1,1,1,1,1,7,1.12406497114768,34,0,"30-39","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",20,"Employee in low / medium position","No answer","4","7","3-5 kilometers","250 <96> 499",3,0,0.375,0,0,0.375,NA,NA,NA,3,2,3,2,3,2,2,2,4,2,2,2,3,4,4,3,2
"11133","493063047",4,1,2,1,1,2,1,2,2,6,1.12406497114768,27,0,"18-29","Female","Mecklenburg-Vorpommern",1,"With partner, not living together","No, I don't feel close to any religion",17,"Employee in low / medium position","1,500 to below 2,000 <80>","1","7","3-5 kilometers","250 <96> 499",4,0,0.25,0,0.5,0.25,NA,NA,NA,2,1,2,2,3,2,3,2,2,2,3,1,3,3,3,3,2
"11138","437001948",4,1,1,1,1,1,1,2,2,7,1.12406497114768,40,1,"30-39","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",17,"Employee in low / medium position","1,000 to below 1,500 <80>","2","7","Don't know","250 <96> 499",3,0,0.25,0,0,0,NA,NA,NA,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,3,3
"11140","404538849",4,1,2,2,1,3,2,1,2,2,1.12406497114768,63,1,"60 and older","Female","Mecklenburg-Vorpommern",1,"Divorced / separated","No, I don't feel close to any religion",16,"Employee in high position","1,000 to below 1,500 <80>","1","6","3-5 kilometers","250 <96> 499",4,2,0.375,0.666666666666667,0,0.75,NA,NA,NA,4,2,4,4,2,4,4,4,4,4,4,3,4,4,2,4,2
"11141","461321049",4,1,2,2,2,3,2,2,3,5,1.12406497114768,26,1,"18-29","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",14,"Unskilled worker","500 to below 1,000 <80>","1","3","Less than 3 kilometer","250 <96> 499",5,10,0.75,0.666666666666667,0.5,0.75,NA,NA,NA,3,2,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3
"11143","477711844",4,1,4,3,3,3,3,3,3,4,1.12406497114768,43,1,"40-49","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",13,"Unemployed / seeking work","500 to below 1,000 <80>","1","5","Less than 3 kilometer","1000 and more",8,70,1,1,0.833333333333333,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
"11144","471591643",4,1,4,3,3,1,3,2,3,9,1.12406497114768,41,0,"40-49","Female","Mecklenburg-Vorpommern",1,"Widowed","No answer",9,"Unskilled worker","1,000 to below 1,500 <80>","3","4","3-5 kilometers","1 <96> 49",6,0,0.375,1,0.166666666666667,0.125,NA,NA,NA,2,1,2,2,3,2,2,2,3,3,3,3,2,3,2,3,3
"11147","467988847",4,1,1,1,1,1,1,4,4,10,1.12406497114768,49,0,"40-49","Male","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",15,"Unskilled worker","1,000 to below 1,500 <80>","1","10 ( TOP )","6-10 kilometers","1 <96> 49",10,100,0.625,1,0.5,0.875,NA,NA,NA,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4
"11149","431451640",4,1,1,1,1,1,1,1,2,8,1.12406497114768,29,1,"18-29","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",22,"In schooling / vocational training, student","below 500 <80>","3","3","6-10 kilometers","1000 and more",3,5,0.25,0,0.333333333333333,0.5,NA,NA,NA,3,2,3,2,3,2,2,3,2,2,1,3,1,2,2,1,2
"11157","403654745",4,1,3,3,2,3,3,3,2,8,1.12406497114768,44,0,"40-49","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",16,"Employee in high position","5,000 or more <80>","5","5","6-10 kilometers","250 <96> 499",5,0,0.625,0.666666666666667,0.5,0.375,NA,NA,NA,2,2,2,2,3,3,2,3,2,3,3,2,3,3,3,2,3
"11159","403674440",4,1,3,3,3,1,3,1,3,8,1.12406497114768,63,0,"60 and older","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",15,"Self-employed / freelancer","2,000 to below 2,500 <80>","2","8","More than 50 kilometer","250 <96> 499",10,100,0.875,1,0.333333333333333,0.875,NA,NA,NA,4,4,4,3,4,3,4,2,4,4,4,4,4,4,3,2,3
"11164","423838648",4,1,1,1,1,1,1,1,1,6,1.12406497114768,42,0,"40-49","Female","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",18,"Employee in low / medium position","2,000 to below 2,500 <80>","2","6","6-10 kilometers","50 <96> 249",1,0,0.375,0,1,0.125,NA,NA,NA,3,2,1,2,2,2,2,1,3,2,2,1,1,3,1,2,1
"11165","443510349",4,1,3,4,2,1,2,4,4,5,1.12406497114768,50,1,"40-49","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",8,"Self-employed / freelancer","500 to below 1,000 <80>","1","3","3-5 kilometers","1000 and more",5,0,1,0.333333333333333,0.333333333333333,0.875,NA,NA,NA,3,2,4,4,4,3,4,4,4,3,4,2,4,4,3,4,3
"11176","427604747",4,1,4,2,2,3,2,4,4,3,1.13165481453008,56,0,"50-59","Male","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",10,"Retired","2,000 to below 2,500 <80>","2","3","3-5 kilometers","1000 and more",5,90,1,1,0.333333333333333,1,NA,NA,NA,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4
"11178","497680348",4,1,1,1,1,1,4,1,2,9,1.13165481453008,49,0,"40-49","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",12,"Civil servant","2,500 to below 3,000 <80>","2","6","3-5 kilometers","250 <96> 499",5,0,0.5,0,0.5,0.375,NA,NA,NA,2,2,2,2,3,2,3,3,2,2,3,2,2,3,2,2,2
"11180","431617549",4,1,1,1,1,4,1,1,1,2,1.13165481453008,61,0,"60 and older","Female","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",12,"Homemaker","5,000 or more <80>","2","6","6-10 kilometers","250 <96> 499",5,1,0.125,0,0.166666666666667,0.125,NA,NA,NA,2,2,2,2,2,2,3,2,4,2,2,1,2,4,2,3,3
"11184","453332049",4,1,1,1,1,2,1,1,2,7,1.13165481453008,62,1,"60 and older","Female","Mecklenburg-Vorpommern",1,"Divorced / separated","Protestant Free Church",12,"Retired","1,000 to below 1,500 <80>","1","5","Less than 3 kilometer","500 <96> 999",0,0,0.75,0,0.5,0.75,NA,NA,NA,3,2,3,3,1,3,3,3,3,3,3,2,3,4,1,3,3
"11185","471381042",4,1,1,1,2,1,3,3,3,6,1.13165481453008,67,1,"60 and older","Male","Mecklenburg-Vorpommern",1,"Divorced / separated","No, I don't feel close to any religion",16,"Retired","500 to below 1,000 <80>","1","4","Don't know","250 <96> 499",3,11,0.875,1,0.333333333333333,0.75,NA,NA,NA,2,1,4,3,3,3,4,4,4,3,3,2,4,3,3,4,3
"11186","403137547",4,1,2,1,1,1,1,2,4,4,1.13165481453008,47,1,"40-49","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",11,"Employee in low / medium position","1,000 to below 1,500 <80>","1","3","6-10 kilometers","250 <96> 499",5,0,1,1,0.333333333333333,1,NA,NA,NA,4,4,4,3,3,3,4,4,4,4,4,4,4,3,1,4,1
"11188","447679848",4,1,1,1,1,2,1,2,1,5,1.13165481453008,29,0,"18-29","Female","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",13,"Homemaker","2,000 to below 2,500 <80>","3","5","3-5 kilometers","500 <96> 999",3,1,0.5,0.333333333333333,0.5,0.75,NA,NA,NA,3,4,4,4,2,4,3,2,2,4,3,2,2,4,4,2,3
"11195","493529045",4,1,2,2,2,2,2,2,3,5,1.13,54,0,"50-59","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",13,"Skilled worker","2,000 to below 2,500 <80>","2","4","6-10 kilometers","500 <96> 999",8,100,0.625,1,0.666666666666667,0.875,NA,NA,NA,3,3,4,4,3,2,3,3,4,3,3,2,3,4,4,3,3
"11197","461940048",4,1,4,3,1,1,4,3,4,7,1.1330985915493,61,0,"60 and older","Female","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",12,"Retired","1,500 to below 2,000 <80>","2","3","3-5 kilometers","1000 and more",8,86,0.875,1,0.666666666666667,1,NA,NA,NA,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
"11199","461574544",4,1,3,1,1,2,4,1,1,5,1.1330985915493,63,0,"60 and older","Male","Mecklenburg-Vorpommern",1,"With partner, living together","Christian, but not close to a particular religious community",17,"Retired","1,500 to below 2,000 <80>","2","2","Less than 3 kilometer","500 <96> 999",7,71,0.875,1,0.333333333333333,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,2
"11201","417565742",4,1,1,1,1,2,1,2,2,7,1.05527638190955,44,0,"40-49","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",17,"Senior civil servant <96> highest level","5,000 or more <80>","3","5","More than 50 kilometer","There are no refugees in my town",6,2,0.25,0,0.333333333333333,0.875,NA,NA,NA,3,3,3,2,3,3,3,4,4,3,3,1,2,3,3,3,3
"11205","483878742",4,1,2,2,2,2,2,2,2,4,1.26229508196721,59,1,"50-59","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",15,"Unemployed / seeking work","500 to below 1,000 <80>","1","3","Don't know","There are no refugees in my town",2,0,1,0.333333333333333,0,0.875,NA,NA,NA,3,3,3,3,4,2,3,3,2,3,2,3,2,2,2,2,2
"11207","474390447",4,1,1,3,3,3,1,4,3,8,1.20273348519362,37,0,"30-39","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",13,"Skilled worker","4,500 to below 5,000 <80>","5","5","Don't know","There are no refugees in my town",7,0,0.75,1,0,0.375,NA,NA,NA,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2
"11213","441614440",4,1,1,1,1,3,1,1,3,5,1.11902605895965,48,0,"40-49","Male","Mecklenburg-Vorpommern",1,"With partner, living together","Christian, but not close to a particular religious community",13,"Unemployed / seeking work","below 500 <80>","2","3","Less than 3 kilometer","1000 and more",5,6,0.875,0.666666666666667,0.333333333333333,0.875,NA,NA,NA,3,4,4,4,4,2,4,4,4,2,4,2,3,4,4,3,1
"11214","481720545",4,1,2,2,3,1,4,3,3,8,1.11902605895965,58,0,"50-59","Female","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",3,"Skilled worker","2,500 to below 3,000 <80>","4","7","3-5 kilometers","1000 and more",0,9,0.75,0,0.833333333333333,0.875,NA,NA,NA,3,4,4,4,4,3,2,4,3,2,3,3,1,2,2,3,3
"11215","457868147",4,1,1,2,1,1,1,3,3,3,1.11902605895965,57,0,"50-59","Male","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",17,"Self-employed / freelancer","1,500 to below 2,000 <80>","2","4","Less than 3 kilometer","1000 and more",4,2,0.5,0,0.333333333333333,0.625,NA,NA,NA,4,2,3,3,3,2,2,3,3,3,3,3,3,4,3,3,2
"11227","453589945",4,1,2,2,2,2,2,1,2,7,1.09663150731541,44,0,"40-49","Female","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",17,"Employee in high position","3,000 to below 3,500 <80>","2","5","21-50 kilometers","50 <96> 249",6,60,0.875,0.666666666666667,0.166666666666667,0.875,NA,NA,NA,3,2,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2
"11229","411591243",4,1,1,1,1,3,3,2,2,9,1.09663150731541,20,0,"18-29","Female","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",13,"Employee in low / medium position","3,500 to below 4,000 <80>","2","8","11-20 kilometers","50 <96> 249",5,0,0.75,0.333333333333333,0.333333333333333,1,NA,NA,NA,4,4,4,4,3,4,3,4,3,3,3,3,3,4,4,3,1
"11234","467225045",4,1,1,1,1,1,1,1,1,7,1.03700065487885,58,0,"50-59","Male","Mecklenburg-Vorpommern",1,"Married","Christian, but not close to a particular religious community",15,"Employee in high position","3,500 to below 4,000 <80>","2","7","21-50 kilometers","50 <96> 249",4,0,0.5,0.333333333333333,0.833333333333333,0.25,NA,NA,NA,2,2,3,2,3,2,1,2,3,2,1,1,2,4,3,3,2
"11244","401343841",4,1,3,1,1,1,2,1,1,8,1.14166666666667,57,0,"50-59","Male","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",18,"Senior civil servant","5,000 or more <80>","2","8","21-50 kilometers","1 <96> 49",7,15,0.625,0.333333333333333,0.5,0.625,NA,NA,NA,2,2,3,3,3,2,4,3,1,3,4,3,1,3,2,1,2
"11249","413487543",4,1,1,1,1,1,1,1,2,10,1.12874178632271,54,0,"50-59","Male","Mecklenburg-Vorpommern",1,"Married","No answer",13,"Employee in low / medium position","2,500 to below 3,000 <80>","2","5","Don't know","250 <96> 499",4,0,0.375,0,0,0.25,NA,NA,NA,2,4,2,2,2,2,2,3,3,2,2,2,2,3,3,3,1
"11250","437056545",4,1,2,1,1,1,2,1,2,8,1.12874178632271,62,0,"60 and older","Female","Mecklenburg-Vorpommern",1,"Widowed","No, I don't feel close to any religion",15,"Employee in high position","2,000 to below 2,500 <80>","1","7","Less than 3 kilometer","250 <96> 499",5,0,0.875,0.666666666666667,0.5,0.75,NA,NA,NA,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,1
"11254","497242744",4,1,2,2,2,2,2,2,2,0,0.98936170212766,53,0,"50-59","Female","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",5,"Skilled worker","1,500 to below 2,000 <80>","2","4","6-10 kilometers","There are no refugees in my town",5,0,1,0,0.333333333333333,1,NA,NA,NA,3,3,4,3,3,3,3,4,2,3,2,3,2,2,2,2,1
"11256","463367941",4,1,3,2,2,3,2,2,3,9,1.04816223067174,23,1,"18-29","Female","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",10,"Unskilled worker","3,000 to below 3,500 <80>","3","7","11-20 kilometers","1 <96> 49",5,20,0.625,0.666666666666667,0,0.5,NA,NA,NA,2,3,3,2,3,3,2,2,2,3,3,2,2,2,3,2,3
"11257","451680841",4,1,1,1,1,1,1,1,1,8,1,25,1,"18-29","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",15,"In schooling / vocational training, student","500 to below 1,000 <80>","3","5","6-10 kilometers","There are no refugees in my town",5,0,0,0,0.333333333333333,0.125,NA,NA,NA,3,2,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1
"11258","484983243",4,1,3,2,2,2,4,1,1,5,1.01481481481481,45,0,"40-49","Male","Mecklenburg-Vorpommern",1,"With partner, living together","No, I don't feel close to any religion",15,"Civil servant","3,500 to below 4,000 <80>","3","3","More than 50 kilometer","50 <96> 249",7,80,0.75,1,0.666666666666667,0.875,NA,NA,NA,4,3,4,4,3,1,4,4,3,3,3,3,3,3,2,2,3
"11262","493454943",4,1,2,2,2,2,2,2,2,8,1.12410071942446,64,0,"60 and older","Female","Mecklenburg-Vorpommern",1,"Widowed","No, I don't feel close to any religion",15,"Employee in low / medium position","1,000 to below 1,500 <80>","1","7","More than 50 kilometer","1 <96> 49",8,2,0.625,0,0,0.75,NA,NA,NA,3,2,3,3,3,2,3,3,2,3,2,3,1,2,1,2,2
"11263","494048141",4,1,1,1,1,2,1,1,2,7,1.10253807106599,39,1,"30-39","Male","Mecklenburg-Vorpommern",1,"Single, without partner","No, I don't feel close to any religion",20,"Civil servant","3,000 to below 3,500 <80>","2","6","6-10 kilometers","50 <96> 249",3,0,0.125,0,0.666666666666667,0.25,NA,NA,NA,3,2,3,2,2,2,2,2,3,2,2,2,2,4,3,3,2
"11269","427218541",4,1,1,3,2,3,2,3,4,8,1.10253807106599,63,0,"60 and older","Female","Mecklenburg-Vorpommern",1,"Married","No, I don't feel close to any religion",17,"Retired","No answer","2","5","Less than 3 kilometer","250 <96> 499",4,10,1,1,0.166666666666667,1,NA,NA,NA,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,1
"11270","461614748",4,1,1,2,2,2,2,2,3,3,1.10253807106599,67,0,"60 and older","Female","Mecklenburg-Vorpommern",1,"Married","Protestant",15,"Retired","2,000 to below 2,500 <80>","2","3","21-50 kilometers","1 <96> 49",3,3,0.125,0.333333333333333,0,0.25,NA,NA,NA,2,1,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2
